periodo_academico: 202264, curso_codigo: EDUC_3183, curso_nombre: ACADEMIC READING AND WRITIN II, genero: hombre, cantidad_estudiantes: 48
periodo_academico: 202364, curso_codigo: EDUC_4118, curso_nombre: PROPUESTA DE INVESTIGACION, genero: hombre, cantidad_estudiantes: 28
periodo_academico: 202364, curso_codigo: EDUC_3108, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202364, curso_codigo: EDUC_4105, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 129
periodo_academico: 202364, curso_codigo: EDUC_4106, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 145
periodo_academico: 202364, curso_codigo: EDUC_4118, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202364, curso_codigo: UTPL_1000, curso_nombre: PRORROGA 1, genero: hombre, cantidad_estudiantes: 28
periodo_academico: 202364, curso_codigo: UTPL_1000, curso_nombre: PRORROGA 1, genero: mujer, cantidad_estudiantes: 35
periodo_academico: 202364, curso_codigo: UTPL_2000, curso_nombre: PRORROGA 2, genero: hombre, cantidad_estudiantes: 12
periodo_academico: 202364, curso_codigo: UTPL_2000, curso_nombre: PRORROGA 2, genero: mujer, cantidad_estudiantes: 11
periodo_academico: 202364, curso_codigo: ADMI_4092, curso_nombre: PROSPECTIVA EMPRESARIAL Y A, genero: hombre, cantidad_estudiantes: 103
periodo_academico: 202364, curso_codigo: ADMI_4092, curso_nombre: PROSPECTIVA EMPRESARIAL Y A, genero: mujer, cantidad_estudiantes: 103
periodo_academico: 202364, curso_codigo: COMP_5004, curso_nombre: PROYEC DE FIN DE CARRER GP4.1, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202364, curso_codigo: COMP_5004, curso_nombre: PROYEC DE FIN DE CARRER GP4.1, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202364, curso_codigo: ADMI_4090, curso_nombre: PROYECTOS, genero: hombre, cantidad_estudiantes: 119
periodo_academico: 202364, curso_codigo: ADMI_4090, curso_nombre: PROYECTOS, genero: mujer, cantidad_estudiantes: 120
periodo_academico: 202364, curso_codigo: PERI_1120, curso_nombre: RADIO Y NUEVAS TECNOLOGIAS, genero: hombre, cantidad_estudiantes: 14
periodo_academico: 202364, curso_codigo: PERI_1120, curso_nombre: RADIO Y NUEVAS TECNOLOGIAS, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202364, curso_codigo: TURI_3015, curso_nombre: RECURSOS TANGIB E INTANGIB, genero: hombre, cantidad_estudiantes: 9
periodo_academico: 202364, curso_codigo: TURI_3015, curso_nombre: RECURSOS TANGIB E INTANGIB, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202364, curso_codigo: DRBD_4014, curso_nombre: REDES Y SISTEMAS DISTRIBUIDOS, genero: hombre, cantidad_estudiantes: 20
periodo_academico: 202364, curso_codigo: DRBD_4014, curso_nombre: REDES Y SISTEMAS DISTRIBUIDOS, genero: mujer, cantidad_estudiantes: 16
periodo_academico: 202364, curso_codigo: HOTE_1040, curso_nombre: RELACIONES PUB Y PROTOCOLO, genero: hombre, cantidad_estudiantes: 23
periodo_academico: 202364, curso_codigo: HOTE_1040, curso_nombre: RELACIONES PUB Y PROTOCOLO, genero: mujer, cantidad_estudiantes: 31
periodo_academico: 202364, curso_codigo: EDUC_3184, curso_nombre: RESEARCH METHODS IN ELT, genero: hombre, cantidad_estudiantes: 55
periodo_academico: 202364, curso_codigo: EDUC_3184, curso_nombre: RESEARCH METHODS IN ELT, genero: mujer, cantidad_estudiantes: 56
periodo_academico: 202364, curso_codigo: ADMI_4088, curso_nombre: RESPONSABILIDAD SOCIAL EMPRE, genero: hombre, cantidad_estudiantes: 143
periodo_academico: 202364, curso_codigo: ADMI_4088, curso_nombre: RESPONSABILIDAD SOCIAL EMPRE, genero: mujer, cantidad_estudiantes: 115
periodo_academico: 202364, curso_codigo: EDUC_4113, curso_nombre: SECOND LANGUAGE ACQUISITION, genero: hombre, cantidad_estudiantes: 69
periodo_academico: 202364, curso_codigo: EDUC_4113, curso_nombre: SECOND LANGUAGE ACQUISITION, genero: mujer, cantidad_estudiantes: 46
periodo_academico: 202364, curso_codigo: DSOF_5025, curso_nombre: SEGURIDAD DE LA INFORMACION, genero: hombre, cantidad_estudiantes: 6
periodo_academico: 202364, curso_codigo: DSOF_5025, curso_nombre: SEGURIDAD DE LA INFORMACION, genero: mujer, cantidad_estudiantes: 14
periodo_academico: 202364, curso_codigo: EDUC_4108, curso_nombre: SEMANTICS AND PRAGMATICS, genero: hombre, cantidad_estudiantes: 56
periodo_academico: 202364, curso_codigo: EDUC_4108, curso_nombre: SEMANTICS AND PRAGMATICS, genero: mujer, cantidad_estudiantes: 39
periodo_academico: 202364, curso_codigo: ADMI_5047, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 34
periodo_academico: 202364, curso_codigo: CONT_5004, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 27
periodo_academico: 202364, curso_codigo: FDCE_4031, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202364, curso_codigo: ADMI_5047, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 42
periodo_academico: 202364, curso_codigo: CONT_5004, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 33
periodo_academico: 202364, curso_codigo: FDCE_4031, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202364, curso_codigo: CONT_2035, curso_nombre: SISTEMAS DE COSTOS, genero: hombre, cantidad_estudiantes: 141
periodo_academico: 202364, curso_codigo: CONT_2035, curso_nombre: SISTEMAS DE COSTOS, genero: mujer, cantidad_estudiantes: 157
periodo_academico: 202364, curso_codigo: COMP_5020, curso_nombre: SISTEMAS INTELIGENTES, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202364, curso_codigo: COMP_5020, curso_nombre: SISTEMAS INTELIGENTES, genero: mujer, cantidad_estudiantes: 11
periodo_academico: 202364, curso_codigo: COMP_3011, curso_nombre: SISTEMAS OPERATIVOS, genero: hombre, cantidad_estudiantes: 31
periodo_academico: 202364, curso_codigo: COMP_3011, curso_nombre: SISTEMAS OPERATIVOS, genero: mujer, cantidad_estudiantes: 24
periodo_academico: 202364, curso_codigo: TURI_4013, curso_nombre: SISTEMAS TECNOLOGICOS APLICADO, genero: hombre, cantidad_estudiantes: 14
periodo_academico: 202364, curso_codigo: TURI_4013, curso_nombre: SISTEMAS TECNOLOGICOS APLICADO, genero: mujer, cantidad_estudiantes: 15
periodo_academico: 202364, curso_codigo: EDUC_1109, curso_nombre: SOCIOLOGIA DE LA EDUCACION, genero: hombre, cantidad_estudiantes: 88
periodo_academico: 202364, curso_codigo: EDUC_1109, curso_nombre: SOCIOLOGIA DE LA EDUCACION, genero: mujer, cantidad_estudiantes: 81
periodo_academico: 202364, curso_codigo: ADMI_3024, curso_nombre: SOSTENIBILIDAD EMPRESARIAL, genero: hombre, cantidad_estudiantes: 164
periodo_academico: 202364, curso_codigo: ADMI_3024, curso_nombre: SOSTENIBILIDAD EMPRESARIAL, genero: mujer, cantidad_estudiantes: 166
periodo_academico: 202364, curso_codigo: EDUC_4110, curso_nombre: TEACHING CULTURE IN THE EFL CL, genero: hombre, cantidad_estudiantes: 67
periodo_academico: 202364, curso_codigo: EDUC_4110, curso_nombre: TEACHING CULTURE IN THE EFL CL, genero: mujer, cantidad_estudiantes: 47
periodo_academico: 202364, curso_codigo: IDIO_2023, curso_nombre: TECHNOLOGY IN THE EFL CLASSROO, genero: hombre, cantidad_estudiantes: 70
periodo_academico: 202364, curso_codigo: IDIO_2023, curso_nombre: TECHNOLOGY IN THE EFL CLASSROO, genero: mujer, cantidad_estudiantes: 76
periodo_academico: 202364, curso_codigo: ESTA_2022, curso_nombre: TECNICAS DE INFERENCIA ESTADIS, genero: hombre, cantidad_estudiantes: 271
periodo_academico: 202364, curso_codigo: ESTA_2022, curso_nombre: TECNICAS DE INFERENCIA ESTADIS, genero: mujer, cantidad_estudiantes: 258
periodo_academico: 202364, curso_codigo: COMP_5023, curso_nombre: TECNOLOGIAS EMERGENTES, genero: hombre, cantidad_estudiantes: 10
periodo_academico: 202364, curso_codigo: COMP_5023, curso_nombre: TECNOLOGIAS EMERGENTES, genero: mujer, cantidad_estudiantes: 17
periodo_academico: 202364, curso_codigo: EDUC_2089, curso_nombre: TEFL METHODOLOGY AND DIDACTICS, genero: hombre, cantidad_estudiantes: 64
periodo_academico: 202364, curso_codigo: EDUC_2089, curso_nombre: TEFL METHODOLOGY AND DIDACTICS, genero: mujer, cantidad_estudiantes: 75
periodo_academico: 202364, curso_codigo: ECON_2031, curso_nombre: TEORIA MACROECONOMICA, genero: hombre, cantidad_estudiantes: 199
periodo_academico: 202364, curso_codigo: ECON_2031, curso_nombre: TEORIA MACROECONOMICA, genero: mujer, cantidad_estudiantes: 190
periodo_academico: 202364, curso_codigo: ECON_2030, curso_nombre: TEORIA MICROECONOMICA, genero: hombre, cantidad_estudiantes: 259
periodo_academico: 202364, curso_codigo: ECON_2030, curso_nombre: TEORIA MICROECONOMICA, genero: mujer, cantidad_estudiantes: 211
periodo_academico: 202364, curso_codigo: ECON_5039, curso_nombre: TEORIAS DE ACUMULACION Y CREC, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202364, curso_codigo: ECON_5075, curso_nombre: TEORIAS DEL DESARROLLO, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202364, curso_codigo: ECON_5075, curso_nombre: TEORIAS DEL DESARROLLO, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202364, curso_codigo: ADMI_5060, curso_nombre: TRABAJO DE TIT (PRACTICUM 4), genero: hombre, cantidad_estudiantes: 50
periodo_academico: 202364, curso_codigo: CONT_5000, curso_nombre: TRABAJO DE TIT (PRACTICUM 4), genero: hombre, cantidad_estudiantes: 43
periodo_academico: 202364, curso_codigo: ADMI_5060, curso_nombre: TRABAJO DE TIT (PRACTICUM 4), genero: mujer, cantidad_estudiantes: 47
periodo_academico: 202364, curso_codigo: CONT_5000, curso_nombre: TRABAJO DE TIT (PRACTICUM 4), genero: mujer, cantidad_estudiantes: 39
periodo_academico: 202364, curso_codigo: FDCE_4043, curso_nombre: TRABAJO DE TITULACION, genero: hombre, cantidad_estudiantes: 24
periodo_academico: 202364, curso_codigo: FDCE_4043, curso_nombre: TRABAJO DE TITULACION, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202364, curso_codigo: UTPL_700, curso_nombre: TRABAJO DE TITULACION CON CURS, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202364, curso_codigo: UTPL_800, curso_nombre: TRABAJO DE TITULACION SIN CURS, genero: hombre, cantidad_estudiantes: 46
periodo_academico: 202364, curso_codigo: UTPL_800, curso_nombre: TRABAJO DE TITULACION SIN CURS, genero: mujer, cantidad_estudiantes: 48
periodo_academico: 202364, curso_codigo: TURI_2017, curso_nombre: TRANSPORTACION TURISTICA, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202364, curso_codigo: TURI_2017, curso_nombre: TRANSPORTACION TURISTICA, genero: mujer, cantidad_estudiantes: 9
periodo_academico: 202364, curso_codigo: TURI_4019, curso_nombre: TURISMO RURAL Y DESARRO LOCAL, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202364, curso_codigo: TURI_4019, curso_nombre: TURISMO RURAL Y DESARRO LOCAL, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202364, curso_codigo: HOTE_1030, curso_nombre: TURISMO Y HOTELERIA, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202364, curso_codigo: HOTE_1030, curso_nombre: TURISMO Y HOTELERIA, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202364, curso_codigo: FINZ_5000, curso_nombre: VALORACION DE EMPRESAS, genero: hombre, cantidad_estudiantes: 21
periodo_academico: 202364, curso_codigo: FINZ_5000, curso_nombre: VALORACION DE EMPRESAS, genero: mujer, cantidad_estudiantes: 27
periodo_academico: 202462, curso_codigo: EDUC_3183, curso_nombre: ACADEMIC READING AND WRITIN II, genero: hombre, cantidad_estudiantes: 74
periodo_academico: 202462, curso_codigo: EDUC_3183, curso_nombre: ACADEMIC READING AND WRITIN II, genero: mujer, cantidad_estudiantes: 66
periodo_academico: 202462, curso_codigo: EDUC_3178, curso_nombre: ACADEMIC READING AND WRITING I, genero: hombre, cantidad_estudiantes: 61
periodo_academico: 202462, curso_codigo: EDUC_3178, curso_nombre: ACADEMIC READING AND WRITING I, genero: mujer, cantidad_estudiantes: 52
periodo_academico: 202462, curso_codigo: EDUC_3185, curso_nombre: ADAPTACIONES CURRICULARES Y DI, genero: hombre, cantidad_estudiantes: 69
periodo_academico: 202462, curso_codigo: EDUC_3185, curso_nombre: ADAPTACIONES CURRICULARES Y DI, genero: mujer, cantidad_estudiantes: 62
periodo_academico: 202462, curso_codigo: ADMI_2030, curso_nombre: ADMIN DE CAD DE SUM Y LOG EMPR, genero: hombre, cantidad_estudiantes: 136
periodo_academico: 202462, curso_codigo: ADMI_2030, curso_nombre: ADMIN DE CAD DE SUM Y LOG EMPR, genero: mujer, cantidad_estudiantes: 132
periodo_academico: 202462, curso_codigo: ADMI_1109, curso_nombre: ADMINISTRACION, genero: hombre, cantidad_estudiantes: 199
periodo_academico: 202462, curso_codigo: ADMI_1109, curso_nombre: ADMINISTRACION, genero: mujer, cantidad_estudiantes: 174
periodo_academico: 202462, curso_codigo: PIND_2010, curso_nombre: ADMINISTRACION DE OPERAC Y PR, genero: hombre, cantidad_estudiantes: 133
periodo_academico: 202462, curso_codigo: PIND_2010, curso_nombre: ADMINISTRACION DE OPERAC Y PR, genero: mujer, cantidad_estudiantes: 106
periodo_academico: 202462, curso_codigo: ADMI_4095, curso_nombre: ADMINISTRACION DE TECN Y SISTE, genero: hombre, cantidad_estudiantes: 160
periodo_academico: 202462, curso_codigo: ADMI_4095, curso_nombre: ADMINISTRACION DE TECN Y SISTE, genero: mujer, cantidad_estudiantes: 139
periodo_academico: 202462, curso_codigo: SIST_5001, curso_nombre: ADMINISTRACION DE TECNOLOGIAS, genero: hombre, cantidad_estudiantes: 11
periodo_academico: 202462, curso_codigo: SIST_5001, curso_nombre: ADMINISTRACION DE TECNOLOGIAS, genero: mujer, cantidad_estudiantes: 10
periodo_academico: 202462, curso_codigo: LABO_3002, curso_nombre: ADMINISTRACION DEL TALENTO HUM, genero: hombre, cantidad_estudiantes: 166
periodo_academico: 202462, curso_codigo: LABO_3002, curso_nombre: ADMINISTRACION DEL TALENTO HUM, genero: mujer, cantidad_estudiantes: 177
periodo_academico: 202462, curso_codigo: ADMI_5005, curso_nombre: ADMINISTRACION ESTRATEGICA, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202462, curso_codigo: ADMI_5066, curso_nombre: ADMINISTRACION ESTRATEGICA, genero: hombre, cantidad_estudiantes: 156
periodo_academico: 202462, curso_codigo: ADMI_5005, curso_nombre: ADMINISTRACION ESTRATEGICA, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202462, curso_codigo: ADMI_5066, curso_nombre: ADMINISTRACION ESTRATEGICA, genero: mujer, cantidad_estudiantes: 155
periodo_academico: 202462, curso_codigo: FINZ_4057, curso_nombre: ADMINISTRACION FINANCIERA, genero: hombre, cantidad_estudiantes: 109
periodo_academico: 202462, curso_codigo: FINZ_4057, curso_nombre: ADMINISTRACION FINANCIERA, genero: mujer, cantidad_estudiantes: 82
periodo_academico: 202462, curso_codigo: MATE_1108, curso_nombre: ALGEBRA LINEAL, genero: hombre, cantidad_estudiantes: 368
periodo_academico: 202462, curso_codigo: MATE_1108, curso_nombre: ALGEBRA LINEAL, genero: mujer, cantidad_estudiantes: 354
periodo_academico: 202462, curso_codigo: DSOF_1070, curso_nombre: ALGORITMOS Y RESOLUCION DE PRO, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202462, curso_codigo: DRBD_4016, curso_nombre: ANA Y VISUAL GRA VOL DE DATOS, genero: hombre, cantidad_estudiantes: 12
periodo_academico: 202462, curso_codigo: DRBD_4016, curso_nombre: ANA Y VISUAL GRA VOL DE DATOS, genero: mujer, cantidad_estudiantes: 11
periodo_academico: 202462, curso_codigo: DSOF_2036, curso_nombre: ANALISIS DE ALGORITMOS, genero: hombre, cantidad_estudiantes: 38
periodo_academico: 202462, curso_codigo: DSOF_2036, curso_nombre: ANALISIS DE ALGORITMOS, genero: mujer, cantidad_estudiantes: 41
periodo_academico: 202462, curso_codigo: TURI_4022, curso_nombre: ANALISIS DE MERCADOS TURISTICO, genero: hombre, cantidad_estudiantes: 21
periodo_academico: 202462, curso_codigo: TURI_4022, curso_nombre: ANALISIS DE MERCADOS TURISTICO, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202462, curso_codigo: MATE_1101, curso_nombre: ANALISIS MATEMATICO UNIVARIADO, genero: hombre, cantidad_estudiantes: 62
periodo_academico: 202462, curso_codigo: MATE_1101, curso_nombre: ANALISIS MATEMATICO UNIVARIADO, genero: mujer, cantidad_estudiantes: 58
periodo_academico: 202462, curso_codigo: ECON_4109, curso_nombre: ANALISIS TERRITORIAL, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202462, curso_codigo: RELI_2062, curso_nombre: ANTROPOLOGIA BASICA, genero: hombre, cantidad_estudiantes: 422
periodo_academico: 202462, curso_codigo: RELI_2062, curso_nombre: ANTROPOLOGIA BASICA, genero: mujer, cantidad_estudiantes: 405
periodo_academico: 202462, curso_codigo: TURI_1020, curso_nombre: ANTROPOLOGIA CULTURAL Y TURIS, genero: hombre, cantidad_estudiantes: 13
periodo_academico: 202462, curso_codigo: TURI_1020, curso_nombre: ANTROPOLOGIA CULTURAL Y TURIS, genero: mujer, cantidad_estudiantes: 14
periodo_academico: 202462, curso_codigo: CONT_3031, curso_nombre: APLIC AUDIT FORENS CICLOS TRAN, genero: hombre, cantidad_estudiantes: 64
periodo_academico: 202462, curso_codigo: CONT_3031, curso_nombre: APLIC AUDIT FORENS CICLOS TRAN, genero: mujer, cantidad_estudiantes: 63
periodo_academico: 202462, curso_codigo: CONT_3030, curso_nombre: APLICACIONES DE COSTOS, genero: hombre, cantidad_estudiantes: 86
periodo_academico: 202462, curso_codigo: CONT_3030, curso_nombre: APLICACIONES DE COSTOS, genero: mujer, cantidad_estudiantes: 86
periodo_academico: 202462, curso_codigo: TURI_2014, curso_nombre: AREAS PROTEGIDAS, genero: hombre, cantidad_estudiantes: 11
periodo_academico: 202462, curso_codigo: TURI_2014, curso_nombre: AREAS PROTEGIDAS, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202462, curso_codigo: COMP_2010, curso_nombre: ARQ Y ORGANIZACION DE COMP, genero: hombre, cantidad_estudiantes: 32
periodo_academico: 202462, curso_codigo: COMP_2010, curso_nombre: ARQ Y ORGANIZACION DE COMP, genero: mujer, cantidad_estudiantes: 42
periodo_academico: 202462, curso_codigo: CONT_4030, curso_nombre: AUDIT INT Y ADMIN RIESGOS ERM, genero: hombre, cantidad_estudiantes: 58
periodo_academico: 202462, curso_codigo: CONT_4030, curso_nombre: AUDIT INT Y ADMIN RIESGOS ERM, genero: mujer, cantidad_estudiantes: 61
periodo_academico: 202462, curso_codigo: CONT_4028, curso_nombre: AUDITORIA DE GESTION, genero: hombre, cantidad_estudiantes: 92
periodo_academico: 202462, curso_codigo: CONT_4028, curso_nombre: AUDITORIA DE GESTION, genero: mujer, cantidad_estudiantes: 120
periodo_academico: 202462, curso_codigo: FINZ_4056, curso_nombre: AUDITORIA FINANCIERA, genero: hombre, cantidad_estudiantes: 106
periodo_academico: 202462, curso_codigo: FINZ_4056, curso_nombre: AUDITORIA FINANCIERA, genero: mujer, cantidad_estudiantes: 85
periodo_academico: 202462, curso_codigo: SIST_5006, curso_nombre: AUDITORIA INFORMATICA, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202462, curso_codigo: SIST_5006, curso_nombre: AUDITORIA INFORMATICA, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202462, curso_codigo: DRBD_2005, curso_nombre: BASE DE DATOS AVANZADA, genero: hombre, cantidad_estudiantes: 33
periodo_academico: 202462, curso_codigo: DRBD_2005, curso_nombre: BASE DE DATOS AVANZADA, genero: mujer, cantidad_estudiantes: 46
periodo_academico: 202462, curso_codigo: MATE_1114, curso_nombre: CALCULO DIFERENCIAL, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202462, curso_codigo: TURI_3014, curso_nombre: CIUDAD Y TURISMO, genero: hombre, cantidad_estudiantes: 10
periodo_academico: 202462, curso_codigo: TURI_3014, curso_nombre: CIUDAD Y TURISMO, genero: mujer, cantidad_estudiantes: 5
periodo_academico: 202462, curso_codigo: COME_1005, curso_nombre: COMERCIO EXTERIOR, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202462, curso_codigo: COME_3002, curso_nombre: COMERCIO EXTERIOR, genero: hombre, cantidad_estudiantes: 99
periodo_academico: 202462, curso_codigo: COME_1005, curso_nombre: COMERCIO EXTERIOR, genero: mujer, cantidad_estudiantes: 5
periodo_academico: 202462, curso_codigo: COME_3002, curso_nombre: COMERCIO EXTERIOR, genero: mujer, cantidad_estudiantes: 103
periodo_academico: 202462, curso_codigo: COMP_4013, curso_nombre: COMP PARALELA Y DISTRIBUIDA, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202462, curso_codigo: COMP_4013, curso_nombre: COMP PARALELA Y DISTRIBUIDA, genero: mujer, cantidad_estudiantes: 15
periodo_academico: 202462, curso_codigo: TURI_4015, curso_nombre: COMPETITIVIDAD DESTINOS TURIST, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202462, curso_codigo: TURI_4015, curso_nombre: COMPETITIVIDAD DESTINOS TURIST, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202462, curso_codigo: ADMI_4082, curso_nombre: COMPORTAMIENTO ORGANIZACIONAL, genero: hombre, cantidad_estudiantes: 147
periodo_academico: 202462, curso_codigo: ADMI_4082, curso_nombre: COMPORTAMIENTO ORGANIZACIONAL, genero: mujer, cantidad_estudiantes: 148
periodo_academico: 202462, curso_codigo: LITE_1108, curso_nombre: COMPOSICION DE TEXTOS CIENTIFI, genero: hombre, cantidad_estudiantes: 22
periodo_academico: 202462, curso_codigo: LITE_1108, curso_nombre: COMPOSICION DE TEXTOS CIENTIFI, genero: mujer, cantidad_estudiantes: 18
periodo_academico: 202462, curso_codigo: ECON_4116, curso_nombre: CONSTRUCCION DE INDICADORES, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202462, curso_codigo: ECON_4116, curso_nombre: CONSTRUCCION DE INDICADORES, genero: mujer, cantidad_estudiantes: 18
periodo_academico: 202462, curso_codigo: CONT_4033, curso_nombre: CONTABILIDAD AGRARIA, genero: hombre, cantidad_estudiantes: 97
periodo_academico: 202462, curso_codigo: CONT_4033, curso_nombre: CONTABILIDAD AGRARIA, genero: mujer, cantidad_estudiantes: 93
periodo_academico: 202462, curso_codigo: CONT_2027, curso_nombre: CONTABILIDAD CORPORATIVA, genero: hombre, cantidad_estudiantes: 82
periodo_academico: 202462, curso_codigo: CONT_2027, curso_nombre: CONTABILIDAD CORPORATIVA, genero: mujer, cantidad_estudiantes: 87
periodo_academico: 202462, curso_codigo: CONT_3026, curso_nombre: CONTABILIDAD DE COSTOS, genero: hombre, cantidad_estudiantes: 84
periodo_academico: 202462, curso_codigo: CONT_3026, curso_nombre: CONTABILIDAD DE COSTOS, genero: mujer, cantidad_estudiantes: 80
periodo_academico: 202462, curso_codigo: CONT_2032, curso_nombre: CONTABILIDAD DE COSTOS OPERATI, genero: hombre, cantidad_estudiantes: 10
periodo_academico: 202462, curso_codigo: CONT_2032, curso_nombre: CONTABILIDAD DE COSTOS OPERATI, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202462, curso_codigo: CONT_3025, curso_nombre: CONTABILIDAD DE INSTITUC FINAN, genero: hombre, cantidad_estudiantes: 87
periodo_academico: 202462, curso_codigo: CONT_3025, curso_nombre: CONTABILIDAD DE INSTITUC FINAN, genero: mujer, cantidad_estudiantes: 95
periodo_academico: 202462, curso_codigo: CONT_1085, curso_nombre: CONTABILIDAD FINANCIERA, genero: hombre, cantidad_estudiantes: 108
periodo_academico: 202462, curso_codigo: CONT_1085, curso_nombre: CONTABILIDAD FINANCIERA, genero: mujer, cantidad_estudiantes: 119
periodo_academico: 202462, curso_codigo: CONT_2025, curso_nombre: CONTABILIDAD FINANCIERA AVANZA, genero: hombre, cantidad_estudiantes: 139
periodo_academico: 202462, curso_codigo: CONT_2025, curso_nombre: CONTABILIDAD FINANCIERA AVANZA, genero: mujer, cantidad_estudiantes: 130
periodo_academico: 202462, curso_codigo: CONT_5023, curso_nombre: CONTABILIDAD GERENCIAL, genero: hombre, cantidad_estudiantes: 103
periodo_academico: 202462, curso_codigo: CONT_5023, curso_nombre: CONTABILIDAD GERENCIAL, genero: mujer, cantidad_estudiantes: 95
periodo_academico: 202462, curso_codigo: CONT_2028, curso_nombre: CONTABILIDAD GUBERNAMENTAL, genero: hombre, cantidad_estudiantes: 84
periodo_academico: 202462, curso_codigo: CONT_2028, curso_nombre: CONTABILIDAD GUBERNAMENTAL, genero: mujer, cantidad_estudiantes: 90
periodo_academico: 202462, curso_codigo: EDUC_4116, curso_nombre: CONTRASTIVE GRAMMAR, genero: hombre, cantidad_estudiantes: 62
periodo_academico: 202462, curso_codigo: EDUC_4116, curso_nombre: CONTRASTIVE GRAMMAR, genero: mujer, cantidad_estudiantes: 37
periodo_academico: 202462, curso_codigo: DERE_3050, curso_nombre: CONTRATACION PUBLICA, genero: hombre, cantidad_estudiantes: 107
periodo_academico: 202462, curso_codigo: DERE_3050, curso_nombre: CONTRATACION PUBLICA, genero: mujer, cantidad_estudiantes: 96
periodo_academico: 202462, curso_codigo: TURI_4014, curso_nombre: COSMOVISION ANDINA, genero: hombre, cantidad_estudiantes: 9
periodo_academico: 202462, curso_codigo: TURI_4014, curso_nombre: COSMOVISION ANDINA, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202462, curso_codigo: CONT_4029, curso_nombre: COSTOS RELEV PARA TOMA DECISIO, genero: hombre, cantidad_estudiantes: 37
periodo_academico: 202462, curso_codigo: CONT_4029, curso_nombre: COSTOS RELEV PARA TOMA DECISIO, genero: mujer, cantidad_estudiantes: 20
periodo_academico: 202462, curso_codigo: EDUC_4111, curso_nombre: CUR DSING FR ACADM AND SPCIF P, genero: hombre, cantidad_estudiantes: 10
periodo_academico: 202462, curso_codigo: EDUC_4111, curso_nombre: CUR DSING FR ACADM AND SPCIF P, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202462, curso_codigo: EDUC_4112, curso_nombre: CURRICLM FUNDTS PRNCPLS AND IS, genero: hombre, cantidad_estudiantes: 39
periodo_academico: 202462, curso_codigo: EDUC_4112, curso_nombre: CURRICLM FUNDTS PRNCPLS AND IS, genero: mujer, cantidad_estudiantes: 33
periodo_academico: 202462, curso_codigo: UTPL_3000, curso_nombre: CURSO DE ACTUALIZACION, genero: hombre, cantidad_estudiantes: 10
periodo_academico: 202462, curso_codigo: UTPL_3000, curso_nombre: CURSO DE ACTUALIZACION, genero: mujer, cantidad_estudiantes: 16
periodo_academico: 202462, curso_codigo: DERE_1181, curso_nombre: DERECHO LABORAL, genero: hombre, cantidad_estudiantes: 108
